State,city,Zipcode,latitude,longitude
NM,Clovis,88101,34.396045,-103.167255
CA,San Bernardino,92410,34.104157,-117.308656
CO,Steamboat Springs,80487,40.458832,-106.806908
CA,San Bernardino,92410,34.104149,-117.308716
WA,Lynnwood,98037,47.843755,-122.294874
OR,Pendleton,97801,45.669167,-118.78814
OR,Pendleton,97801,45.669193,-118.787996
AZ,Ajo,85321,32.392154,-112.873419
AZ,Ajo,85321,32.392173,-112.873419
NM,Clovis,88101,34.397133,-103.1682
CA,Santa Clara,95050,37.357502,-121.95525
CA,Santa Clara,95050,37.357494,-121.955124
CA,Santa Clara,95050,37.357506,-121.95511
CA,Santa Clara,95050,37.3575,-121.95518
CA,Santa Clara,95050,37.35445,-121.94542
CA,Santa Clara,95050,37.35438,-121.94538
CA,Santa Clara,95050,37.354397,-121.945465
CA,Santa Clara,95050,37.347333,-121.944771
CA,Santa Clara,95050,37.347885,-121.94432
CA,Santa Clara,95050,37.366425,-121.957214
CA,Roseville,95678,38.773025,-121.265177
WA,Kirkland,98034,47.71142,-122.190864
OR,Newport,97365,44.655623,-124.053489
CA,Santa Ysabel,92070,33.109251,-116.674333
WA,Bellevue,98004,47.610722,-122.201719
WA,Seattle,98125,47.706618,-122.327835
CA,Copperopolis,95228,37.972905,-120.653248
CA,Brentwood,94513,37.946853,-121.739594
CA,Loomis,95650,38.817439,-121.189512
WA,Yakima,98901,46.609679,-120.491958
AZ,Glendale,85305,33.523908,-112.270427
OR,Hillsboro,97124,45.559426,-122.924698
WA,Bellevue,98004,47.6133892,-122.1970996
CA,Walnut Creek,94597,37.9549151,-122.0904342
AZ,Gilbert,85295,33.3077869,-111.7128548
CA,Carlsbad,92009,33.12855,-117.253194
CA,Oakland,94607,37.812639,-122.300681
CA,Oakland,94607,37.812487,-122.300345
CA,Oakland,94607,37.812674,-122.300756
CA,Oakland,94607,37.812748,-122.300783
CA,Oakland,94607,37.812705,-122.300646
CA,Oakland,94607,37.812675,-122.300669
CA,Oakland,94607,37.812662,-122.300715
CA,Oakland,94607,37.812702,-122.300755
CA,Oakland,94607,37.812679,-122.300576
CA,Oakland,94607,37.812741,-122.300852
CA,Oakland,94607,37.812513,-122.300346
CA,Oakland,94607,37.812693,-122.300622
CA,Oakland,94607,37.812679,-122.300852
CA,Oakland,94607,37.812656,-122.300748
CA,Oakland,94607,37.812678,-122.300697
CA,Oakland,94607,37.812557,-122.30043
CA,Oakland,94607,37.812562,-122.300416
CA,Oakland,94607,37.812695,-122.300658
CA,Oakland,94607,37.812677,-122.300838
CA,Oakland,94607,37.812689,-122.300598
CA,Oakland,94607,37.812663,-122.30083
CA,Oakland,94607,37.812663,-122.300764
CA,Oakland,94607,37.812526,-122.300457
CA,Oakland,94607,37.812726,-122.300722
CA,Oakland,94607,37.81268,-122.300732
CA,Oakland,94607,37.812726,-122.300663
CA,Oakland,94607,37.812673,-122.30075
CA,Oakland,94607,37.8125,-122.300547
CA,Oakland,94607,37.812537,-122.300787
CA,Oakland,94607,37.812868,-122.300552
CA,Oakland,94607,37.81248,-122.30058
CA,Oakland,94607,37.812692,-122.300713
CA,Oakland,94607,37.812687,-122.300743
CA,Oakland,94607,37.81271,-122.300712
CA,Oakland,94607,37.812667,-122.300738
CA,Oakland,94607,37.812662,-122.300755
CA,Oakland,94607,37.812681,-122.300711
CA,Oakland,94607,37.812678,-122.300641
CA,Oakland,94607,37.812654,-122.300823
CA,Oakland,94607,37.812534,-122.300452
CA,Oakland,94607,37.812639,-122.300714
CA,Oakland,94607,37.812695,-122.300662
CA,Oakland,94607,37.812471,-122.300257
CA,Oakland,94607,37.81264,-122.300785
CA,Oakland,94607,37.812675,-122.300689
CA,Oakland,94607,37.812559,-122.300422
CA,Oakland,94607,37.812746,-122.300632
CA,Oakland,94607,37.812534,-122.300409
CA,Oakland,94607,37.812724,-122.300837
CA,Oakland,94607,37.812665,-122.30079
CA,Oakland,94607,37.812691,-122.300614
CA,Oakland,94607,37.812695,-122.30075
CA,Oakland,94607,37.81276,-122.300855
CA,Oakland,94607,37.81274,-122.30068
CA,Oakland,94607,37.81268,-122.300725
CA,Fresno,93728,36.752792,-119.823754
CA,Fresno,93728,36.753117,-119.823943
CA,Fresno,93728,36.752862,-119.823697
CA,Fresno,93728,36.753181,-119.823878
CA,Fresno,93728,36.753324,-119.823906
CA,Fresno,93728,36.753286,-119.823935
CA,Fresno,93728,36.753215,-119.823896
CA,Fresno,93728,36.753214,-119.823931
CA,Fresno,93728,36.753151,-119.824434
CA,Fresno,93728,36.753233,-119.823904
CA,Santa Clara,95051,37.343671,-121.976621
CA,Santa Clara,95051,37.343437,-121.97661
CA,Santa Clara,95051,37.343662,-121.9766
CA,Fresno,93721,36.735153,-119.790789
CA,Fresno,93721,36.735044,-119.790701
CA,Fresno,93721,36.734985,-119.790417
CA,Fresno,93721,36.734878,-119.790622
CA,Fresno,93721,36.735049,-119.790613
CA,Fresno,93721,36.734943,-119.790745
CA,Fresno,93721,36.734935,-119.790555
CA,Fresno,93721,36.734894,-119.790607
AZ,Glendale,85308,33.651735,-112.235142
CA,Ojai,93023,34.44201,-119.258911
CA,Petaluma,94952,38.25316,-122.7972
CA,Petaluma,94952,38.253174,-122.79727
CA,Petaluma,94952,38.253113,-122.79735
CA,Milpitas,95035,37.428724,-121.897046
CA,Milpitas,95035,37.429231,-121.897839
CA,Milpitas,95035,37.427905,-121.897647
WA,Olympia,98505,47.071917,-122.976675
CA,Ventura,93003,34.268303,-119.20998
WA,Snohomish,98290,47.938215,-122.109075
CA,Los Angeles,90019,34.05689377,-118.3614205
WA,Edmonds,98020,47.791134,-122.36613
CA,Pala,92059,33.363188,-117.084713
NM,Albuquerque,87112,35.1162754,-106.4984764
CA,Rutherford,94573,38.493521,-122.40412
CA,Rutherford,94573,38.493458,-122.403965
WA,Bellevue,98005,47.621784,-122.175908
CA,San Francisco,94128,37.632014,-122.395438
CO,Denver,80205,39.768244,-104.972683
CA,Sacramento,95834,38.637266,-121.504748
CA,Clovis,93612,36.837023,-119.699141
WA,Federal Way,98003,47.31498,-122.315783
AZ,White Hills,86445,35.715178,-114.483832
OR,Portland,97209,45.524,-122.67
CO,Carbondale,81623,39.4029,-107.2206
CO,Boulder,80301,40.074513,-105.200238
CO,Gunnison,81230,38.54648,-106.917915
CA,Oakland,94607,37.812689,-122.300662
CA,San Bernardino,92410,34.104163,-117.308774
CA,San Bernardino,92401,34.098863,-117.2944
CA,San Bernardino,92401,34.098899,-117.294561
CA,San Bernardino,92410,34.104009,-117.308787
CA,San Bernardino,92410,34.103976,-117.30872
CA,San Bernardino,92401,34.098894,-117.29469
CA,San Bernardino,92401,34.098868,-117.294481
CA,San Marcos,92069,33.141144,-117.145584
NV,Las Vegas,89129,36.219904,-115.323962
NM,Clayton,88415,36.449504,-103.181864
CA,Sunnyvale,94087,37.372414,-122.057024
CA,Baker,92309,35.034153,-116.471447
UT,Moab,84532,38.570896,-109.552308
UT,Moab,84532,38.565618,-109.549666
CO,Arvada,80002,39.797213,-105.066838
OR,Bend,97703,44.05495,-121.356539
CA,Menlo Park,94025,37.480335,-122.169078
CA,Torrance,90503,33.847835,-118.353219
CA,San Diego,92122,32.869967,-117.21322
CA,Chino Hills,91709,33.963,-117.690878
CO,Boulder,80301,40.021736,-105.240475
WA,Renton,98055,47.444946,-122.212785
CA,Agoura Hills,91301,34.143432,-118.775172
CA,Agoura Hills,91301,34.143262,-118.774477
CA,Moreno Valley,92555,33.911153,-117.195882
CA,Moreno Valley,92555,33.911249,-117.195976
CA,Moreno Valley,92555,33.911258,-117.195882
CA,Moreno Valley,92555,33.911343,-117.195892
CA,Oakland,94607,37.812468,-122.300621
CA,Oakland,94607,37.812478,-122.300626
CA,Oakland,94607,37.81248,-122.300588
CA,Oakland,94607,37.812491,-122.300613
CA,Oakland,94607,37.812509,-122.300595
CA,Oakland,94607,37.812539,-122.300373
CA,Oakland,94607,37.812447,-122.300554
CA,Oakland,94607,37.8125,-122.300441
CA,Oakland,94607,37.812695,-122.300671
CA,Oakland,94607,37.81242,-122.30031
CA,Oakland,94607,37.812523,-122.300394
CA,Oakland,94607,37.812719,-122.300606
CA,Oakland,94607,37.812524,-122.300349
CA,Burbank,91505,34.164458,-118.330998
WA,Tacoma,98403,47.259303,-122.460943
AZ,Phoenix,85004,33.457297,-112.067691
CA,Burbank,91505,34.185795,-118.348976
OR,Salem,97301,44.941989,-123.025697
CA,Redwood City,94065,37.522498,-122.257567
CA,Santa Monica,90401,34.011305,-118.489451
CA,Midway City,92655,33.743132,-117.992418
CA,Midway City,92655,33.743156,-117.992451
CA,Midway City,92655,33.743283,-117.992528
CA,Fresno,93720,36.858124,-119.788285
CA,Fresno,93720,36.858117,-119.788587
CA,Fresno,93720,36.85813,-119.78845
CA,Fresno,93720,36.858116,-119.788598
CA,Fresno,93720,36.858133,-119.788501
CA,Fresno,93720,36.858124,-119.788348
CA,Fresno,93720,36.858118,-119.788529
CA,Fresno,93720,36.858138,-119.788336
CA,Fresno,93720,36.858134,-119.788393
CA,Fresno,93720,36.858114,-119.788375
CA,Long Beach,90802,33.750864,-118.209766
CA,Dublin,94568,37.70829,-121.897705
CA,Dublin,94568,37.70704,-121.89788
CA,Napa,94558,38.296558,-122.303032
AZ,Glendale,85310,33.699482,-112.140533
WA,Seattle,98104,47.6086439,-122.3236997
CA,Huntington Beach,92648,33.657193,-117.996531
CA,San Jose,95123,37.247036,-121.874325
CA,San Jose,95118,37.247171,-121.874445
CA,San Jose,95118,37.24718,-121.874342
UT,Salt Lake City,84101,40.758944,-111.889928
CA,San Diego,92123,32.825918,-117.138688
OR,Eugene,97402,44.04475,-123.106064
CO,Fort Collins,80524,40.585359,-105.050375
NV,West Wendover,89883,40.739387,-114.077469
CA,Fresno,93704,36.836516,-119.810139
CA,Fresno,93704,36.836493,-119.810139
CA,Fresno,93720,36.866318,-119.783069
CA,Fresno,93720,36.866686,-119.783063
CA,Fresno,93720,36.866361,-119.783166
CA,Fresno,93720,36.86659,-119.783087
CA,Fresno,93720,36.866662,-119.78306
CA,Fresno,93720,36.866648,-119.783066
CA,Fresno,93720,36.866966,-119.783059
CA,Fresno,93720,36.866615,-119.782991
CA,Fresno,93720,36.866503,-119.783134
CA,Fresno,93720,36.866754,-119.783075
WA,Redmond,98053,47.69514,-122.03517
WA,Redmond,98053,47.695027,-122.035441
WA,Redmond,98053,47.694923,-122.035225
WA,Redmond,98053,47.69492,-122.03533
WA,Redmond,98053,47.694994,-122.035565
WA,Redmond,98053,47.694915,-122.035811
CA,Los Angeles,91356,34.172423,-118.55265
OR,Portland,97211,45.58038,-122.63193
CA,Chula Vista,91910,32.630847,-117.086465
CA,Chula Vista,91910,32.631166,-117.085175
CA,Chula Vista,91910,32.629051,-117.086249
CA,Chula Vista,91915,32.622446,-116.969013
CA,West Covina,91791,34.073989,-117.886006
CA,Fullerton,92832,33.861505,-117.923034
CA,Anaheim,92802,33.804037,-117.912289
CA,Los Alamitos,90720,33.798082,-118.071172
CA,Alhambra,91803,34.086951,-118.149877
CA,Torrance,90504,33.872381,-118.316808
CA,Millbrae,94030,37.596382,-122.387349
CA,San Rafael,94903,38.007831,-122.546414
CA,Sacramento,95841,38.680636,-121.335726
WA,Mountlake Terrace,98043,47.807378,-122.29052
WA,Bellevue,98006,47.575728,-122.170821
WA,Auburn,98002,47.272946,-122.227594
NV,Las Vegas,89146,36.143502,-115.229903
WA,Vancouver,98682,45.707807,-122.543872
CA,Compton,90220,33.8637873,-118.2287796
CA,Oakland,94607,37.812422,-122.300512
CA,Los Angeles,90049,34.061753,-118.475153
CA,Los Angeles,90049,34.061965,-118.47528
CA,Los Angeles,90049,34.061977,-118.475213
OR,Portland,97227,45.531608,-122.667285
WA,Bellevue,98004,47.6177789,-122.1915562
CA,Oakland,94607,37.812449,-122.300463
CA,Torrance,90505,33.81401,-118.343891
CA,Torrance,90505,33.813957,-118.343663
CA,Torrance,90505,33.81397,-118.34373
CA,Torrance,90505,33.813944,-118.343627
CA,Torrance,90505,33.81403,-118.343979
CA,Torrance,90505,33.81399,-118.343808
CA,Torrance,90505,33.813865,-118.343413
WA,Woodinville,98072,47.752004,-122.157845
WA,Woodinville,98072,47.752019,-122.157845
CA,Chino Hills,91709,33.983211,-117.732118
UT,Murray,84107,40.659576,-111.88398
CA,Monterey,93940,36.586442,-121.848634
CA,Monterey,93940,36.586429,-121.848607
CA,Monterey,93940,36.586452,-121.84866
CA,Monterey,93940,36.586465,-121.848686
CA,Fountain Valley,92708,33.709621,-117.95404
CA,Culver City,90232,34.024102,-118.393628
CA,Culver City,90232,34.024086,-118.393617
CA,Culver City,90232,34.024067,-118.393607
CA,Culver City,90232,34.024427,-118.392913
AZ,Kingman,86409,35.22417,-114.035964
AZ,Chandler,85286,33.275982,-111.859457
AZ,Phoenix,85003,33.447736,-112.078384
AZ,Phoenix,85004,33.445113,-112.06903
OR,Beaverton,97005,45.489663,-122.821323
OR,Beaverton,97005,45.489635,-122.821534
WA,Seattle,98122,47.613877,-122.314771
CA,Newark,94560,37.51923,-121.992356
OR,Beaverton,97006,45.53334,-122.85396
CA,San Diego,92101,32.71083,-117.1683549
CA,Lake Forest,92630,33.661763,-117.668599
CO,Boulder,80301,40.042942,-105.241452
CO,Boulder,80301,40.042961,-105.241392
CO,Boulder,80301,40.038023,-105.245801
CO,Boulder,80301,40.038023,-105.245769
CA,Carlsbad,92008,33.128004,-117.327478
CO,Greenwood Village,80111,39.611935,-104.899399
CO,Greenwood Village,80111,39.611926,-104.899484
CO,Greenwood Village,80111,39.611938,-104.899546
CO,Greenwood Village,80111,39.611955,-104.899648
CA,Burbank,91506,34.163044,-118.314125
AZ,Quartzsite,85346,33.657557,-114.241423
CO,Lafayette,80026,40.0000545,-105.08659
OR,Beaverton,97006,45.490442,-122.829184
OR,Lake Oswego,97035,45.416784,-122.716933
OR,Milwaukie,97267,45.402584,-122.620352
OR,Milwaukie,97267,45.401293,-122.619727
CA,Sand City,93955,36.621969,-121.844173
CA,Irvine,92604,33.706722,-117.78507
WA,Silverdale,98383,47.6583744,-122.6760529
CA,Irvine,92618,33.671794,-117.759028
CA,Irvine,92618,33.668021,-117.760631
CA,Irvine,92618,33.67178,-117.758399
CA,Irvine,92618,33.671757,-117.759064
CA,Irvine,92618,33.671748,-117.758434
CA,Irvine,92618,33.67167,-117.758511
CA,Irvine,92618,33.671636,-117.758547
CA,Irvine,92618,33.67171,-117.758472
CA,Irvine,92618,33.668201,-117.761393
CA,Irvine,92618,33.668135,-117.761461
CA,Irvine,92618,33.66817,-117.761429
CA,Irvine,92618,33.668246,-117.761353
CA,Irvine,92618,33.668289,-117.761308
CA,Irvine,92618,33.668043,-117.760606
CA,Irvine,92614,33.677415,-117.839338
CA,Irvine,92614,33.676486,-117.838957
CO,Colorado Springs,80903,38.831179,-104.822236
CO,Colorado Springs,80903,38.831154,-104.822235
WA,Seattle,98105,47.662815,-122.31902
CA,Irvine,92618,33.662116,-117.744807
CA,Irvine,92618,33.662118,-117.744781
CA,Irvine,92618,33.662118,-117.744731
CA,Mountain View,94040,37.400975,-122.10866
AZ,Gilbert,85295,33.3043,-111.742734
CA,Richmond,94804,37.915277,-122.3233809
UT,Salt Lake City,84111,40.758191,-111.881986
CA,Santa Ana,92706,33.765003,-117.868834
CA,Santa Ana,92706,33.765007,-117.86877
WA,Bellevue,98004,47.613364,-122.196731
WA,Bellevue,98004,47.613372,-122.196796
WA,Bellevue,98004,47.613343,-122.196839
WA,Bellevue,98004,47.613386,-122.196667
WA,Bellevue,98004,47.613372,-122.196721
WA,Bellevue,98004,47.613386,-122.19671
WA,Bellevue,98004,47.61335,-122.196817
WA,Bellevue,98004,47.613401,-122.19671
WA,Bellevue,98004,47.613357,-122.196882
WA,Bellevue,98004,47.613364,-122.196774
WA,Bellevue,98004,47.613357,-122.196624
WA,Bellevue,98004,47.613343,-122.196753
WA,Bellevue,98004,47.613343,-122.196699
CA,South San Francisco,94080,37.656204,-122.411246
NV,North Las Vegas,89081,36.241089,-115.112612
CA,Los Angeles,90007,34.02001,-118.277216
CA,Campbell,95008,37.267109,-121.955459
CA,San Jose,95123,37.246142,-121.873481
CO,Dolores,81323,37.47354,-108.50385
CA,West Hollywood,90069,34.090325,-118.375003
CA,San Francisco,94014,37.784189,-122.424892
WA,Seattle,98108,47.547948,-122.318371
WA,Seattle,98109,47.620214,-122.330658
CA,South Lake Tahoe,96150,38.9475864,-119.9592025
CA,San Bernardino,92401,34.098863,-117.294878
CA,Redwood City,94061,37.446205,-122.26554
CA,Redwood City,94061,37.44621,-122.26548
CA,Redwood City,94061,37.446217,-122.26542
CO,Denver,80230,39.716644,-104.89406
CA,Redwood City,94061,37.446217,-122.26536
CA,Redwood City,94061,37.44622,-122.26531
UT,Murray,84107,40.659576,-111.88391
CO,Denver,80230,39.716614,-104.89412
CA,West Hollywood,90046,34.090608,-118.357098
CA,West Hollywood,90046,34.090663,-118.357104
CA,West Hollywood,90069,34.095003,-118.375144
CA,West Hollywood,90069,34.095017,-118.375079
OR,Dayton,97114,45.241739,-123.072966
CA,Lakewood,90713,33.856808,-118.115918
WA,Kingston,98346,47.811099,-122.540257
CA,Riverside,92508,33.954979,-117.389056
AZ,Tucson,85701,32.223128,-110.96958
CA,San Diego,92102,32.717748,-117.129832
WA,Gold Bar,98251,47.854953,-121.696212
AZ,Scottsdale,85257,33.47227,-111.909598
ID,Eagle,83616,43.691281,-116.415116
CA,Carson,90746,33.84378,-118.263
AZ,Tucson,85714,32.174508,-110.958238
AZ,Tempe,85281,33.424846,-111.937753
AZ,Phoenix,85019,33.479992,-112.138214
CA,Fairfield,94533,38.294619,-122.0322109
AZ,Sedona,86351,34.785828,-111.764028
CA,Malibu,90265,34.036506,-118.688643
CA,Malibu,90265,34.036511,-118.688582
CA,Culver City,90232,34.018075,-118.399471
CA,Culver City,90232,34.01649,-118.401177
CA,Culver City,90232,34.017255,-118.401327
CA,Culver City,90232,34.019522,-118.39974
CA,Culver City,90232,34.015755,-118.403493
CA,Culver City,90232,34.016338,-118.401045
CA,SF,94112,37.7239842,-122.4556294
CA,Los Angeles,90013,34.03946748,-118.2389388
WA,SeaTac,98188,47.43361,-122.27274
CA,Pleasanton,94588,37.697511,-121.924232
CO,Lone Tree,80124,39.5423185,-104.8720521
CA,Ventura,93001,34.282653,-119.304539
AZ,Phoenix,85016,33.48008,-112.045959
NM,Albuquerque,87106,35.08744,-106.621281
CA,San Rafael,94903,38.022729,-122.534119
NM,Albuquerque,87106,35.081896,-106.619335
NM,Albuquerque,87106,35.069471,-106.631242
CA,Whittier,90601,33.979872,-118.03821
CA,Whittier,90601,33.979872,-118.038275
CA,Whittier,90601,33.979865,-118.03835
CA,Whittier,90601,33.979863,-118.038143
OR,Portland,97217,45.556877,-122.702933
OR,Portland,97217,45.556831,-122.702846
OR,Portland,97217,45.55763,-122.70318
NM,Albuquerque,87106,35.092197,-106.617704
OR,Salem,97301,44.944534,-123.034864
ID,Hailey,83333,43.5244715,-114.3196566
CA,Los Angeles,90032,34.06496,-118.16945
CA,Los Angeles,90032,34.06991,-118.16807
CA,Los Angeles,90032,34.06493,-118.169312
CA,Palmdale,93551,34.599014,-118.147407
CA,Long Beach,90802,33.75083,-118.209737
CA,Long Beach,90802,33.750798,-118.209715
UT,Layton,84041,41.09224,-111.994808
UT,Layton,84041,41.092139,-111.994779
UT,West Valley City,84120,40.696864,-111.990877
UT,West Valley City,84120,40.696898,-111.990835
UT,West Valley City,84120,40.696932,-111.99079
UT,West Jordan,84088,40.590743,-111.974758
UT,West Jordan,84088,40.590883,-111.97476
WA,Redmond,98053,47.695065,-122.03558
UT,Lehi,84043,40.42602,-111.879005
UT,Lehi,84043,40.425999,-111.878929
AZ,Parker,85344,34.166474,-114.268655
AZ,Parker,85344,34.166553,-114.268776
CO,Denver,80230,39.716437,-104.910571
WA,Lynden,98264,48.942575,-122.455243
CA,Berkeley,94709,37.874052,-122.27309
OR,Corvallis,97330,44.600653,-123.238262
OR,Corvallis,97330,44.583376,-123.265509
CA,Redwood City,94061,37.446243,-122.26572
CO,Silverthorne,80498,39.631444,-106.075011
CO,Silverthorne,80498,39.631485,-106.074936
CA,Fremont,94539,37.525528,-121.948198
AZ,Yuma,85364,32.697624,-114.616203
CA,McArthur,96056,40.884721,-121.649721
OR,Portland,97219,45.4686411,-122.7086377
CA,Los Angeles,90033,34.050721,-118.21745
CA,Los Angeles,90033,34.050792,-118.217257
CA,Los Angeles,90033,34.050721,-118.217397
CA,Los Angeles,90033,34.050748,-118.217558
CA,Los Angeles,90033,34.050739,-118.217482
CA,Menlo Park,94025,37.484906,-122.175001
CA,Menlo Park,94025,37.484935,-122.175132
CA,Menlo Park,94025,37.484927,-122.175065
CA,Menlo Park,94025,37.484735,-122.174832
CA,Menlo Park,94025,37.484742,-122.174878
CA,Menlo Park,94025,37.484863,-122.174837
CA,Menlo Park,94025,37.484884,-122.174907
CA,Menlo Park,94025,37.484838,-122.174736
CA,Menlo Park,94025,37.484848,-122.174786
CA,Menlo Park,94025,37.484825,-122.175796
CA,Menlo Park,94025,37.484816,-122.174668
CO,Glenwood Springs,81601,39.563465,-107.36637
CA,Arcata,95521,40.873283,-124.078902
CA,Arcata,95521,40.873325,-124.078902
CA,Arcata,95521,40.87324,-124.078893
CA,Arcata,95521,40.873184,-124.078892
CA,Arcata,95521,40.873133,-124.078878
CO,Denver,80223,39.710285,-104.996259
CO,Denver,80223,39.7103,-104.996227
CO,Colorado Springs,80906,38.790632,-104.798787
CA,Menlo Park,94025,37.48496,-122.146428
CA,San Diego,92117,32.822133,-117.226493
CA,Menlo Park,94025,37.484752,-122.174929
CA,Menlo Park,94025,37.484691,-122.17488
CA,Menlo Park,94025,37.484716,-122.174955
CA,Menlo Park,94025,37.484705,-122.174915
CA,Menlo Park,94025,37.484729,-122.174988
CA,Menlo Park,94025,37.484641,-122.174675
CA,Menlo Park,94025,37.48454,-122.174824
CA,Menlo Park,94025,37.48455,-122.174864
CA,Menlo Park,94025,37.484574,-122.174966
CA,Menlo Park,94025,37.484609,-122.174689
CA,Menlo Park,94025,37.484586,-122.174706
CA,Menlo Park,94025,37.484683,-122.174828
CA,Menlo Park,94025,37.484557,-122.174896
CO,Keenesburg,80643,40.11157,-104.52173
WA,Auburn,98001,47.297707,-122.249112
CA,Corona,92881,33.826422,-117.515567
AZ,Mesa,85206,33.383769,-111.706243
CA,Menlo Park,94025,37.480335,-122.169204
CA,Los Angeles,91606,34.180084,-118.39454
CA,Los Angeles,91606,34.180714,-118.39442
CA,Los Angeles,91606,34.1816,-118.39348
CA,Los Angeles,91606,34.180264,-118.394905
CA,Los Angeles,91606,34.180325,-118.394775
CA,Los Angeles,91606,34.180157,-118.39465
CA,Los Angeles,91606,34.18111,-118.395164
CA,Los Angeles,91606,34.180344,-118.39547
CA,Los Angeles,91606,34.181038,-118.39528
CA,Los Angeles,91606,34.181187,-118.39535
CA,Los Angeles,91606,34.181126,-118.39528
CA,Los Angeles,91606,34.182608,-118.395519
CA,Los Angeles,91606,34.182381,-118.395661
CA,Los Angeles,91606,34.18186,-118.396047
CA,Menlo Park,94025,37.485211,-122.177968
CA,Menlo Park,94025,37.485236,-122.177989
CA,Menlo Park,94025,37.485245,-122.17801
CA,Menlo Park,94025,37.485158,-122.178137
CA,Menlo Park,94025,37.485245,-122.178043
CA,Menlo Park,94025,37.485245,-122.178086
CA,Menlo Park,94025,37.485194,-122.178054
CA,Menlo Park,94025,37.485236,-122.178064
CA,Menlo Park,94025,37.485245,-122.178021
CA,Menlo Park,94025,37.485202,-122.178
CA,Menlo Park,94025,37.485228,-122.178011
CA,Menlo Park,94025,37.485245,-122.178054
CA,Menlo Park,94025,37.485449,-122.178108
CA,Menlo Park,94025,37.485219,-122.178011
CA,Menlo Park,94025,37.485211,-122.178043
CA,Menlo Park,94025,37.485228,-122.177925
CA,Menlo Park,94025,37.485194,-122.178011
CA,Menlo Park,94025,37.485158,-122.178158
CA,Menlo Park,94025,37.485211,-122.177946
CA,Menlo Park,94025,37.485245,-122.17815
CA,Menlo Park,94025,37.485287,-122.178125
CA,Menlo Park,94025,37.485313,-122.178187
CA,Menlo Park,94025,37.48539,-122.177928
CA,Menlo Park,94025,37.485284,-122.178092
CA,Menlo Park,94025,37.485331,-122.177946
CA,Santa Monica,90401,34.011574,-118.491353
CA,San Diego,92128,32.962406,-117.095238
CA,San Diego,92128,32.962433,-117.095212
CA,San Diego,92121,32.894404,-117.210176
CA,Sebastopol,95472,38.388878,-122.813729
CA,Sebastopol,95472,38.388938,-122.81377
CO,Boulder,80301,40.048206,-105.18455
CA,San Jose,95133,37.368876,-121.881024
CA,San Jose,95133,37.368909,-121.881108
CA,San Jose,95133,37.368936,-121.881198
CA,San Jose,95133,37.36907,-121.880404
CA,San Jose,95133,37.369094,-121.880466
CA,San Jose,95133,37.369119,-121.880522
CA,San Jose,95133,37.369147,-121.880592
CA,San Jose,95133,37.369183,-121.880659
CA,San Jose,95133,37.369049,-121.880696
CA,San Jose,95133,37.369025,-121.880643
CA,San Jose,95133,37.369,-121.880586
CA,San Jose,95133,37.369296,-121.880603
CA,San Jose,95133,37.369328,-121.880675
CA,Milpitas,95035,37.410442,-121.90052
CA,Milpitas,95035,37.41063,-121.900536
CA,Milpitas,95035,37.41065,-121.90054
CA,Northridge,91329,34.22532,-118.49884
CA,Santa Ana,92705,33.724703,-117.850291
CA,Napa,94559,38.300431,-122.28665
CA,Stanford,94305,37.425521,-122.159806
CA,San Diego,92121,32.894384,-117.210112
UT,Murray,84107,40.659576,-111.88405
CA,Milpitas,95035,37.41057,-121.90012
CA,Milpitas,95035,37.410515,-121.90012
CA,Milpitas,95035,37.41041,-121.900116
CA,Milpitas,95035,37.410477,-121.900116
CO,Boulder,80301,40.04886,-105.18414
CA,Milpitas,95035,37.4107,-121.90055
CA,Rolling Hills Estates,90274,33.770756,-118.370691
CA,San Bruno,94066,37.628746,-122.46922
CA,San Bruno,94066,37.62877,-122.46927
AZ,Litchfield Park,85340,33.50972,-112.379776
AZ,Litchfield Park,85340,33.509727,-112.37989
AZ,Litchfield Park,85340,33.50971,-112.379585
CO,Avon,81620,39.627444,-106.504186
CO,Avon,81620,39.628278,-106.504465
CA,Elk Grove,95624,38.436895,-121.397472
CO,Erie,80516,40.00247,-105.01135
CO,Denver,80237,39.633779,-104.894255
AZ,Phoenix,85034,33.436746,-112.049506
AZ,Mesa,85210,33.393765,-111.848284
WA,Langley,98260,48.039928,-122.409736
WA,Bothell,98201,47.808371,-122.208706
CA,Los Angeles,91367,34.170339,-118.608082
CO,Littleton,80129,39.560253,-105.02505
AZ,Chandler,85248,33.25842,-111.84258
AZ,Chandler,85248,33.258402,-111.842411
CO,Broomfield,80021,39.932429,-105.135505
AZ,Tucson,85701,32.221103,-110.96926
CO,Monument,80132,39.092313,-104.852613
CA,Bell,90201,33.977725,-118.188762
CA,Fullerton,92832,33.871791,-117.941801
CA,Carson,90746,33.872352,-118.265704
CA,El Segundo,90245,33.924881,-118.396618
OR,Eugene,97402,44.06335175,-123.1709501
CA,San Leandro,94577,37.725579,-122.155544
CO,Denver,80231,39.678595,-104.901792
CO,Denver,80231,39.678627,-104.9019
CA,Bakersfield,93301,35.384704,-119.020896
CO,Grand Junction,81506,39.092135,-108.530665
CO,Grand Junction,81506,39.092205,-108.530581
CA,Oakland,94607,37.8125,-122.300409
CA,Tracy,95377,37.753331,-121.459702
CA,Tracy,95377,37.753335,-121.459573
CA,Tracy,95377,37.753336,-121.459655
CA,Tracy,95377,37.753331,-121.459608
OR,Fort Klamath,97626,42.684988,-121.973057
CA,Auburn,95603,38.937444,-121.108055
